当前时刻	小车位置	摆杆偏角	触发标志	外部高斯	残差1	残差2	残差上界1	残差上界2	残差上界3	残差上界4	水印	
1.150000	-0.039854	0.000000	0.000000	1.094465	0.000651	0.004387	0.001011	0.000000	0.000000	0.001018	0.048218
1.160000	-0.040124	0.000000	0.000000	-2.124808	0.000934	0.004466	0.001011	0.000000	0.000000	0.001018	0.185161
1.171000	-0.040443	0.000000	0.000000	-1.647120	0.001201	0.004522	0.001011	0.000000	0.000000	0.001019	-0.074494
1.181000	-0.040725	0.000000	0.000000	0.114420	0.001479	0.004595	0.001011	0.000000	0.000000	0.001019	-0.326894
1.190000	-0.041007	0.000000	0.000000	-0.452955	0.001791	0.004757	0.001011	0.000000	0.000000	0.001020	-0.088908
1.200000	-0.041302	0.000000	0.000000	-0.874437	0.002105	0.004966	0.001011	0.000000	0.000000	0.001021	0.111819
1.210000	-0.041584	0.000000	0.000000	0.382345	0.002398	0.005148	0.001011	0.000000	0.000000	0.001022	0.063436
1.221000	-0.041903	0.000000	0.000000	0.296669	0.002678	0.005293	0.001012	0.000000	0.000000	0.001023	-0.013360
1.231000	-0.042173	0.000000	0.000000	0.128463	0.002953	0.005424	0.001012	0.000000	0.000000	0.001024	0.148917
1.240000	-0.042430	0.000000	0.000000	0.491100	0.003205	0.005513	0.001012	0.000000	0.000000	0.001025	0.011805
1.250000	-0.042688	-0.008727	1.000000	-1.313676	0.000125	-0.003150	0.000003	0.000000	0.000000	0.000017	0.113630
1.261000	-0.042946	-0.008727	0.000000	0.012394	0.000220	-0.000855	0.001011	0.000000	0.000000	0.001020	-0.096974
1.271000	-0.043166	0.000000	1.000000	-0.744695	-0.000060	0.008051	0.000001	0.000000	0.000000	0.000011	-0.096914
1.280000	-0.043375	0.000000	0.000000	0.098849	0.000198	0.004228	0.001010	0.000000	0.000000	0.001019	0.081140
1.290000	-0.043571	0.000000	0.000000	-0.777512	0.000422	0.004217	0.001011	0.000000	0.000000	0.001019	0.032838
1.301000	-0.043792	0.000000	0.000000	-2.377073	0.000651	0.004224	0.001011	0.000000	0.000000	0.001020	-0.014675
1.311000	-0.043988	0.000000	0.000000	1.460258	0.000887	0.004259	0.001011	0.000000	0.000000	0.001021	-0.001587
1.320000	-0.044197	0.000000	0.000000	-2.395868	0.001127	0.004319	0.001011	0.000000	0.000000	0.001021	0.018865
1.330000	-0.044418	0.000000	0.000000	0.330553	0.001367	0.004390	0.001011	0.000000	0.000000	0.001022	0.193453
1.341000	-0.044663	0.000000	0.000000	-1.544063	0.001589	0.004433	0.001011	0.000000	0.000000	0.001024	0.156564
1.351000	-0.044896	0.000000	0.000000	0.249414	0.001798	0.004439	0.001011	0.000000	0.000000	0.001025	-0.080941
1.360000	-0.045117	0.010472	1.000000	-0.026434	0.000069	0.014936	0.000002	0.000000	0.000000	0.000016	0.112974
1.370000	-0.045350	0.010472	0.000000	-0.021011	0.000301	0.004844	0.001011	0.000000	0.000000	0.001020	0.167770
1.381000	-0.045620	0.000000	1.000000	1.276896	0.000147	-0.005903	0.000001	0.000000	0.000000	0.000010	-0.053647
1.391000	-0.045902	0.000000	0.000000	-2.045111	0.000451	-0.003102	0.001010	0.000000	0.000000	0.001019	0.075581
1.400000	-0.046233	0.000000	0.000000	0.127219	0.000867	-0.002927	0.001011	0.000000	0.000000	0.001019	0.044308
1.410000	-0.046601	0.002909	0.000000	-0.438034	0.001308	-0.002678	0.001011	0.000000	0.000000	0.001020	-0.112658
1.421000	-0.047043	0.004987	1.000000	0.388939	0.000363	0.002650	0.000001	0.000000	0.000000	0.000010	-0.058893
1.431000	-0.047460	0.004987	0.000000	0.128887	0.000622	0.001780	0.001010	0.000000	0.000000	0.001019	0.051988
1.440000	-0.047901	0.000000	1.000000	0.160207	0.000265	-0.002811	0.000001	0.000000	0.000000	0.000009	-0.051107
1.450000	-0.048355	0.000000	0.000000	0.273153	0.000625	-0.001223	0.001010	0.000000	0.000000	0.001018	0.102718
1.460000	-0.048846	0.000000	0.000000	0.719178	0.001116	-0.000708	0.001011	0.000000	0.000000	0.001019	0.045032
1.471000	-0.049410	0.004987	1.000000	0.844362	0.000097	0.004784	0.000001	0.000000	0.000000	0.000009	0.149856
1.481000	-0.049925	0.004987	0.000000	0.413229	0.000530	0.003344	0.001010	0.000000	0.000000	0.001018	-0.110240
1.490000	-0.050465	0.004987	0.000000	-1.283689	0.001044	0.003763	0.001011	0.000000	0.000000	0.001019	-0.113032
1.500000	-0.051029	0.000000	1.000000	1.444666	-0.000039	-0.000739	0.000001	0.000000	0.000000	0.000009	-0.118835
1.511000	-0.051679	0.000000	0.000000	0.549696	0.000538	0.000110	0.001010	0.000000	0.000000	0.001018	0.054166
1.521000	-0.052281	0.000000	0.000000	2.363674	0.001087	0.000680	0.001011	0.000000	0.000000	0.001019	0.056454
1.530000	-0.052857	0.000000	0.000000	0.055920	0.001627	0.001230	0.001011	0.000000	0.000000	0.001019	0.004162
1.540000	-0.053421	0.000000	0.000000	0.363487	0.002165	0.001767	0.001011	0.000000	0.000000	0.001020	-0.099178
1.551000	-0.054035	0.000000	0.000000	-1.481866	0.002707	0.002314	0.001011	0.000000	0.000000	0.001021	-0.058711
1.561000	-0.054599	0.000000	1.000000	-0.117584	-0.000322	0.002865	0.000001	0.000000	0.000000	0.000011	-0.070662
1.570000	-0.055188	0.000000	0.000000	-1.742252	0.000497	0.001916	0.001011	0.000000	0.000000	0.001019	0.064637
1.580000	-0.055789	0.000000	0.000000	-1.506508	0.001071	0.002402	0.001011	0.000000	0.000000	0.001020	0.026377
1.591000	-0.056463	0.000000	0.000000	-0.684536	0.001641	0.002879	0.001011	0.000000	0.000000	0.001020	-0.033166
1.601000	-0.057101	0.000000	0.000000	-0.325577	0.002213	0.003361	0.001011	0.000000	0.000000	0.001021	0.027455
1.610000	-0.057715	-0.008727	1.000000	0.917790	-0.000339	-0.004893	0.000001	0.000000	0.000000	0.000012	-0.068729
1.620000	-0.058291	0.000000	1.000000	0.168071	-0.000101	0.007034	0.000001	0.000000	0.000000	0.000009	0.022934
1.631000	-0.058917	0.000000	0.000000	0.671534	0.000518	0.004825	0.001010	0.000000	0.000000	0.001018	0.142089
1.641000	-0.059457	-0.004987	1.000000	0.963474	-0.000095	0.000234	0.000000	0.000000	0.000000	0.000008	-0.037516
1.650000	-0.060009	-0.004987	0.000000	0.499129	0.000507	0.000554	0.001010	0.000000	0.000000	0.001018	-0.037273
1.660000	-0.060573	0.000000	1.000000	-0.749904	-0.000052	0.005953	0.000000	0.000000	0.000000	0.000008	-0.081012
1.671000	-0.061223	-0.004987	1.000000	0.327351	-0.000100	-0.000596	0.000000	0.000000	0.000000	0.000008	0.002863
1.681000	-0.061799	-0.004987	0.000000	-2.590028	0.000525	-0.000064	0.001010	0.000000	0.000000	0.001018	0.087306
1.690000	-0.062376	0.000000	1.000000	-0.247010	-0.000048	0.005295	0.000000	0.000000	0.000000	0.000008	-0.041509
1.700000	-0.062928	-0.004987	1.000000	-0.260326	0.000021	-0.000830	0.000000	0.000000	0.000000	0.000007	0.038141
1.710000	-0.063480	-0.004987	0.000000	0.630180	0.000615	-0.000277	0.001010	0.000000	0.000000	0.001017	-0.024860
1.721000	-0.064069	-0.008727	1.000000	-1.313775	0.000083	-0.003633	0.000000	0.000000	0.000000	0.000007	-0.198185
