当前时刻	小车位置	摆杆偏角	触发标志	外部高斯	残差1	残差2	残差上界1	残差上界2	残差上界3	残差上界4	水印	
1.759000	-0.075354	-0.004987	0.000000	-1.426873	0.001433	0.002437	0.001010	0.000000	0.000000	0.001018	-0.055832
1.769000	-0.076053	-0.008727	1.000000	-1.529569	-0.000059	-0.000903	0.000001	0.000000	0.000000	0.000008	0.053445
1.779000	-0.076740	-0.008727	0.000000	0.355888	0.000656	-0.000175	0.001010	0.000000	0.000000	0.001018	0.014707
1.790000	-0.077452	-0.008727	0.000000	0.955350	0.001331	0.000255	0.001011	0.000000	0.000000	0.001018	-0.015791
1.799000	-0.078090	-0.008727	0.000000	1.331125	0.001998	0.000687	0.001011	0.000000	0.000000	0.001019	0.047238
1.809000	-0.078727	-0.008727	0.000000	-1.093701	0.002649	0.001106	0.001011	0.000000	0.000000	0.001019	0.023453
1.819000	-0.079402	0.000000	1.000000	-0.552641	-0.000064	0.010233	0.000001	0.000000	0.000000	0.000010	-0.131165
1.830000	-0.080138	-0.004987	1.000000	0.238594	-0.000073	0.000997	0.000001	0.000000	0.000000	0.000008	-0.062322
1.839000	-0.080813	-0.004987	0.000000	0.550256	0.000677	0.000916	0.001010	0.000000	0.000000	0.001018	0.105611
1.849000	-0.081463	-0.004987	0.000000	0.976179	0.001399	0.001222	0.001010	0.000000	0.000000	0.001018	0.061754
1.859000	-0.082138	-0.008727	1.000000	1.952167	0.000127	-0.002176	0.000001	0.000000	0.000000	0.000009	0.031694
1.870000	-0.082874	-0.008727	0.000000	0.431781	0.000778	-0.000980	0.001010	0.000000	0.000000	0.001018	-0.081395
1.880000	-0.083536	-0.008727	0.000000	0.888902	0.001503	-0.000516	0.001011	0.000000	0.000000	0.001019	0.072940
1.889000	-0.084235	-0.008727	0.000000	1.356080	0.002214	-0.000047	0.001011	0.000000	0.000000	0.001019	0.094877
1.899000	-0.084959	-0.012467	1.000000	0.105474	0.000087	-0.003339	0.000001	0.000000	0.000000	0.000009	-0.084104
1.910000	-0.085756	-0.004987	1.000000	-0.704456	-0.000088	0.006036	0.000000	0.000000	0.000000	0.000008	-0.044676
1.920000	-0.086480	-0.004987	0.000000	0.040531	0.000634	0.004512	0.001010	0.000000	0.000000	0.001018	0.016275
1.929000	-0.087142	-0.004987	0.000000	0.440249	0.001306	0.004924	0.001010	0.000000	0.000000	0.001018	-0.021649
1.939000	-0.087793	-0.010908	1.000000	1.435009	-0.000064	-0.000583	0.000001	0.000000	0.000000	0.000009	-0.097712
1.949000	-0.088443	-0.010908	0.000000	-0.531199	0.000636	0.000076	0.001010	0.000000	0.000000	0.001018	-0.043438
1.960000	-0.089154	-0.008727	0.000000	0.133057	0.001291	0.000539	0.001011	0.000000	0.000000	0.001018	-0.161022
1.969000	-0.089829	-0.012467	0.000000	-0.130082	0.001943	0.001018	0.001011	0.000000	0.000000	0.001019	0.089879
