当前时刻	小车位置	摆杆偏角	触发标志	外部高斯	残差1	残差2	残差上界1	残差上界2	残差上界3	残差上界4	水印1	水印2	
1.070000	0.018449	0.010472	1.000000	-1.669607	-0.000023	-0.000498	0.000001	0.000000	0.000000	0.000008	0.013284	-0.024011
1.080000	0.017897	0.010472	0.000000	1.232289	0.000538	0.000170	0.001010	0.000000	0.000000	0.001018	0.013284	-0.024011
1.091000	0.017284	0.019947	1.000000	0.247362	-0.000057	0.010188	0.000001	0.000000	0.000000	0.000008	0.016971	0.002669
1.101000	0.016719	0.004987	1.000000	1.048079	0.000028	-0.007593	0.000000	0.000000	0.000000	0.000008	0.008101	0.014343
1.110000	0.016118	0.004987	0.000000	-1.990353	0.000661	-0.004953	0.001010	0.000000	0.000000	0.001018	0.008101	0.014343
1.120000	0.015493	0.014544	1.000000	0.121018	0.000097	0.005244	0.000000	0.000000	0.000000	0.000008	-0.007741	0.005833
1.131000	0.014757	0.008727	1.000000	-0.713496	0.000006	-0.001445	0.000000	0.000000	0.000000	0.000007	0.008892	-0.005898
1.141000	0.014033	0.008727	0.000000	0.835217	0.000710	-0.000460	0.001010	0.000000	0.000000	0.001017	0.008892	-0.005898
1.150000	0.013273	0.017453	1.000000	-1.800142	-0.000051	0.008929	0.000000	0.000000	0.000000	0.000008	0.015832	0.010243
1.160000	0.012487	0.014544	0.000000	-0.011049	0.000733	0.007188	0.001010	0.000000	0.000000	0.001017	0.015832	0.010243
1.171000	0.011653	0.014544	1.000000	0.671344	-0.000092	0.004871	0.000000	0.000000	0.000000	0.000008	-0.008370	0.014424
1.181000	0.010905	0.014544	0.000000	0.950171	0.000786	0.004156	0.001010	0.000000	0.000000	0.001017	-0.008370	0.014424
1.191000	0.010095	0.014544	0.000000	1.508542	0.001657	0.004795	0.001011	0.000000	0.000000	0.001018	-0.008370	0.014424
1.200000	0.009237	0.014544	0.000000	0.355199	0.002554	0.005489	0.001011	0.000000	0.000000	0.001018	-0.008370	0.014424
1.210000	0.008329	0.011636	1.000000	1.048006	0.000148	0.003314	0.000001	0.000000	0.000000	0.000009	-0.004093	0.002167
1.221000	0.007262	0.011636	0.000000	0.763992	0.000995	0.002864	0.001010	0.000000	0.000000	0.001018	-0.004093	0.002167
1.231000	0.006305	0.011636	0.000000	0.212930	0.001954	0.003613	0.001011	0.000000	0.000000	0.001019	-0.004093	0.002167
1.240000	0.005361	0.005818	1.000000	-0.537322	-0.000037	-0.001423	0.000001	0.000000	0.000000	0.000009	-0.018053	0.006753
1.250000	0.004391	0.005818	0.000000	-0.902322	0.000974	-0.000051	0.001010	0.000000	0.000000	0.001018	-0.018053	0.006753
1.261000	0.003251	0.017453	1.000000	-0.909016	-0.000139	0.012440	0.000001	0.000000	0.000000	0.000008	0.006482	0.004509
1.271000	0.002196	0.005818	1.000000	1.094465	-0.000076	-0.002799	0.000000	0.000000	0.000000	0.000008	-0.004559	0.004822
1.280000	0.001178	0.005818	0.000000	1.851609	0.001036	-0.001266	0.001010	0.000000	0.000000	0.001018	-0.004559	0.004822
1.290000	0.000135	0.005818	0.000000	-2.124808	0.002142	-0.000469	0.001010	0.000000	0.000000	0.001018	-0.004559	0.004822
1.301000	-0.001055	0.011636	1.000000	-3.268945	0.000014	0.006186	0.000001	0.000000	0.000000	0.000008	-0.007449	-0.016471
1.311000	-0.002183	0.011636	0.000000	0.114420	0.001161	0.004954	0.001010	0.000000	0.000000	0.001018	-0.007449	-0.016471
1.320000	-0.003337	0.017453	1.000000	1.118192	0.000059	0.011569	0.000001	0.000000	0.000000	0.000008	-0.008891	-0.004530
1.330000	-0.004453	0.017453	0.000000	-0.874437	0.001260	0.008644	0.001010	0.000000	0.000000	0.001018	-0.008891	-0.004530
1.341000	-0.005741	0.017453	0.000000	0.634355	0.002534	0.009380	0.001011	0.000000	0.000000	0.001018	-0.008891	-0.004530
1.351000	-0.006992	0.007480	1.000000	0.296669	0.000188	0.000229	0.000001	0.000000	0.000000	0.000008	0.003823	-0.001336
1.360000	-0.008305	0.007480	0.000000	1.489165	0.001412	0.001064	0.001010	0.000000	0.000000	0.001018	0.003823	-0.001336
1.370000	-0.009617	0.011636	1.000000	0.491100	0.000135	0.006185	0.000001	0.000000	0.000000	0.000008	0.001285	0.001180
1.381000	-0.011040	0.010472	0.000000	1.136295	0.001443	0.005094	0.001010	0.000000	0.000000	0.001018	0.001285	0.001180
1.391000	-0.012451	0.010472	0.000000	-1.313676	0.002845	0.006042	0.001011	0.000000	0.000000	0.001018	0.001285	0.001180
1.400000	-0.013861	0.014544	1.000000	-0.969139	0.000024	0.009947	0.000001	0.000000	0.000000	0.000009	-0.009697	0.000124
1.410000	-0.015272	0.010472	1.000000	0.098849	0.000070	0.003274	0.000000	0.000000	0.000000	0.000008	-0.007447	0.008114
1.421000	-0.016916	0.010472	0.000000	0.328383	0.001553	0.003220	0.001010	0.000000	0.000000	0.001018	-0.007447	0.008114
1.431000	-0.018425	0.007480	1.000000	-2.377073	-0.000049	0.001212	0.000000	0.000000	0.000000	0.000008	-0.007775	-0.001467
1.441000	-0.019946	0.017453	1.000000	0.188649	0.000038	0.011887	0.000000	0.000000	0.000000	0.000007	-0.000159	0.014603
1.450000	-0.021503	0.017453	0.000000	-2.395868	0.001663	0.009833	0.001010	0.000000	0.000000	0.001017	-0.000159	0.014603
1.460000	-0.023147	0.014544	1.000000	1.565643	0.000143	0.007956	0.000000	0.000000	0.000000	0.000008	0.019345	0.003306
1.471000	-0.025012	0.014544	0.000000	-1.544063	0.001810	0.006892	0.001010	0.000000	0.000000	0.001017	0.019345	0.003306
1.481000	-0.026717	0.011636	1.000000	1.129740	0.000010	0.005097	0.000000	0.000000	0.000000	0.000008	-0.008094	0.002494
1.490000	-0.028508	0.007480	1.000000	-0.021011	0.000030	0.000704	0.000000	0.000000	0.000000	0.000007	-0.000264	0.016777
