当前时刻	小车位置	摆杆偏角	触发标志	外部高斯	残差1	残差2	残差上界1	残差上界2	残差上界3	残差上界4	水印1	水印2	
1.520000	-0.004244	0.000000	0.000000	-0.015875	0.000088	-0.002114	0.001011	0.000000	0.000000	0.001020	-0.096914	-0.074470
1.529000	-0.004244	0.000000	0.000000	1.460258	0.000086	-0.001952	0.001011	0.000000	0.000000	0.001021	-0.096914	-0.074470
1.539000	-0.004244	0.000000	0.000000	0.188649	0.000080	-0.001802	0.001011	0.000000	0.000000	0.001022	-0.096914	-0.074470
1.550000	-0.004244	0.000000	0.000000	-2.395868	0.000073	-0.001663	0.001012	0.000000	0.000000	0.001023	-0.096914	-0.074470
1.560000	-0.004244	0.000000	0.000000	1.934528	0.000063	-0.001534	0.001012	0.000000	0.000000	0.001025	-0.096914	-0.074470
1.570000	-0.004244	0.000000	0.000000	0.330553	0.000051	-0.001413	0.001012	0.000000	0.000000	0.001026	-0.096914	-0.074470
1.579000	-0.004244	0.000000	0.000000	1.565643	0.000037	-0.001300	0.001013	0.000000	0.000000	0.001028	-0.096914	-0.074470
1.590000	-0.004244	0.000000	0.000000	-1.544063	0.000021	-0.001194	0.001013	0.000000	0.000000	0.001030	-0.096914	-0.074470
1.600000	-0.004244	0.000000	0.000000	-0.809412	0.000004	-0.001095	0.001014	0.000000	0.000000	0.001032	-0.096914	-0.074470
1.610000	-0.004257	0.000000	0.000000	0.249414	-0.000014	-0.001002	0.001014	0.000000	0.000000	0.001034	-0.096914	-0.074470
1.619000	-0.004244	0.000000	0.000000	1.129740	-0.000035	-0.000914	0.001015	0.000000	0.000000	0.001037	-0.096914	-0.074470
1.630000	-0.004257	0.000000	0.000000	-0.026434	-0.000056	-0.000832	0.001016	0.000000	0.000000	0.001040	-0.096914	-0.074470
1.640000	-0.004257	0.000000	0.000000	1.677697	-0.000079	-0.000755	0.001017	0.000000	0.000000	0.001043	-0.096914	-0.074470
1.650000	-0.004281	0.000000	0.000000	-0.021011	-0.000103	-0.000682	0.001018	0.000000	0.000000	0.001046	-0.096914	-0.074470
1.659000	-0.004293	0.000000	0.000000	-0.536472	-0.000128	-0.000614	0.001019	0.000000	0.000000	0.001050	-0.096914	-0.074470
1.670000	-0.004293	0.000000	0.000000	1.276896	-0.000154	-0.000551	0.001020	0.000000	0.000000	0.001054	-0.096914	-0.074470
1.680000	-0.004293	0.004987	1.000000	0.443077	-0.000242	0.004495	0.000011	0.000000	0.000000	0.000047	0.075581	-0.204511
1.690000	-0.004293	0.005818	0.000000	0.127219	0.000009	0.000387	0.001011	0.000000	0.000000	0.001021	0.075581	-0.204511
1.699000	-0.004293	0.005818	0.000000	-1.126578	0.000052	0.000312	0.001011	0.000000	0.000000	0.001022	0.075581	-0.204511
1.710000	-0.004306	0.017453	1.000000	0.388939	0.000108	0.012766	0.000001	0.000000	0.000000	0.000013	-0.043803	-0.058893
1.720000	-0.004355	0.017453	0.000000	0.519884	0.000182	0.005220	0.001010	0.000000	0.000000	0.001019	-0.043803	-0.058893
1.730000	-0.004428	0.002909	1.000000	0.160207	0.000271	-0.009461	0.000001	0.000000	0.000000	0.000010	0.012889	-0.051107
1.739000	-0.004551	0.002909	0.000000	1.027176	0.000352	-0.005184	0.001010	0.000000	0.000000	0.001018	0.012889	-0.051107
1.750000	-0.004772	0.002909	0.000000	0.273153	0.000594	-0.004880	0.001011	0.000000	0.000000	0.001019	0.012889	-0.051107
1.760000	-0.005005	0.004987	0.000000	0.450320	0.000857	-0.004535	0.001011	0.000000	0.000000	0.001019	0.012889	-0.051107
1.770000	-0.005262	0.010472	1.000000	0.844362	0.000302	0.003407	0.000001	0.000000	0.000000	0.000010	0.071918	0.149856
1.779000	-0.005520	0.010472	0.000000	-1.102400	0.000387	0.002227	0.001011	0.000000	0.000000	0.001019	0.071918	0.149856
1.789000	-0.005814	0.000000	1.000000	-1.283689	0.000136	-0.007902	0.000001	0.000000	0.000000	0.000009	0.041323	-0.113032
1.800000	-0.006170	0.000000	0.000000	-1.188348	0.000347	-0.004428	0.001010	0.000000	0.000000	0.001018	0.041323	-0.113032
1.810000	-0.006514	0.000000	0.000000	1.444666	0.000623	-0.003905	0.001011	0.000000	0.000000	0.001019	0.041323	-0.113032
1.820000	-0.006857	0.010472	1.000000	0.564542	-0.000151	0.007059	0.000001	0.000000	0.000000	0.000009	0.054166	0.054970
1.829000	-0.007213	0.010472	0.000000	2.363674	0.000232	0.004730	0.001010	0.000000	0.000000	0.001018	0.054166	0.054970
1.840000	-0.007605	0.004987	1.000000	-0.991782	-0.000203	-0.000435	0.000001	0.000000	0.000000	0.000008	0.004162	0.005592
1.850000	-0.007986	0.000000	1.000000	-1.481866	-0.000143	-0.004908	0.000000	0.000000	0.000000	0.000008	0.036349	-0.058711
1.860000	-0.008390	0.000000	0.000000	-0.706622	0.000258	-0.003057	0.001010	0.000000	0.000000	0.001018	0.036349	-0.058711
1.869000	-0.008783	0.002909	0.000000	-0.117584	0.000599	-0.002603	0.001010	0.000000	0.000000	0.001018	0.036349	-0.058711
1.880000	-0.009200	-0.003491	1.000000	0.263775	-0.000278	-0.005657	0.000001	0.000000	0.000000	0.000008	0.064637	-0.174225
