当前时刻	小车位置	摆杆偏角	触发标志	外部高斯	残差1	残差2	残差上界1	残差上界2	残差上界3	残差上界4	水印1	水印2	
1.320000	0.002245	0.000000	0.000000	-0.774140	-0.000192	-0.002317	0.001010	0.000000	0.000000	0.001018	0.014343	0.010481
1.330000	0.002429	0.006981	1.000000	0.889196	-0.000048	0.004682	0.000001	0.000000	0.000000	0.000008	0.005833	0.001210
1.340000	0.002601	0.000000	1.000000	0.835217	-0.000036	-0.003931	0.000000	0.000000	0.000000	0.000008	-0.005898	-0.007135
1.350000	0.002760	0.000000	0.000000	1.583176	-0.000203	-0.002849	0.001010	0.000000	0.000000	0.001018	-0.005898	-0.007135
1.360000	0.002919	0.005818	1.000000	-0.011049	-0.000063	0.002964	0.000000	0.000000	0.000000	0.000008	0.010243	-0.018001
1.370000	0.003091	0.005818	0.000000	-0.837030	-0.000202	0.002078	0.001010	0.000000	0.000000	0.001018	0.010243	-0.018001
1.380000	0.003251	0.000000	1.000000	0.950171	-0.000027	-0.003791	0.000000	0.000000	0.000000	0.000008	0.014424	0.006713
1.390000	0.003386	0.000000	0.000000	1.508542	-0.000171	-0.002697	0.001010	0.000000	0.000000	0.001018	0.014424	0.006713
1.400000	0.003533	0.000000	0.000000	0.355199	-0.000329	-0.002670	0.001011	0.000000	0.000000	0.001018	0.014424	0.006713
1.410000	0.003680	0.010472	1.000000	1.048006	-0.000057	0.007822	0.000001	0.000000	0.000000	0.000008	-0.004093	0.002167
1.420000	0.003815	0.000000	1.000000	-1.805335	-0.000021	-0.005294	0.000000	0.000000	0.000000	0.000008	0.007640	0.002129
1.430000	0.003950	0.000000	0.000000	0.675344	-0.000132	-0.003859	0.001010	0.000000	0.000000	0.001018	0.007640	0.002129
1.440000	0.004085	0.010472	1.000000	0.648179	0.000025	0.006625	0.000000	0.000000	0.000000	0.000008	-0.005373	-0.009023
1.450000	0.004207	0.000000	1.000000	-0.455895	0.000047	-0.005781	0.000000	0.000000	0.000000	0.000007	0.004509	-0.009090
1.460000	0.004318	0.000000	0.000000	0.482178	-0.000055	-0.004323	0.001010	0.000000	0.000000	0.001017	0.004509	-0.009090
1.470000	0.004404	0.000000	0.000000	1.094465	-0.000132	-0.004265	0.001010	0.000000	0.000000	0.001018	0.004509	-0.009090
